fault_index,nid_dip,nid_strike,shear_strike,shear_dip,effective_normal,slip_rate,state_variable,state_normal,vxm,vym,vzm,vxs,vys,vzs,slips,slipd,slipn
0,20,40,1.21489470000000E+07,4.24465976562500E+04,-2.49137400000000E+07,2.18465107115762E-10,2.53390544000000E+08,2.49137400000000E+07,1.09231887424066E-10,2.00422022922174E-26,3.81639815236201E-13,-1.09231887424066E-10,-2.00422022922174E-26,-3.81639815236201E-13,1.17258705198765E-01,2.56640109000728E-04,-1.79104597124100E-19
0,20,41,1.16751050000000E+07,8.69346562500000E+04,-2.48589280000000E+07,1.22867507834634E-10,2.99787552000000E+08,2.48589280000000E+07,6.14320538883106E-11,1.12568748652968E-26,4.57432648617168E-13,-6.14320538883106E-11,-1.12568748652968E-26,-4.57432648617168E-13,7.29570016264915E-02,3.31203133100644E-04,-1.79104597124100E-19
0,21,1,1.26260020000000E+07,3.27369812500000E+05,-2.44549100000000E+07,5.91646787118094E-10,1.74362784000000E+08,2.44549100000000E+07,2.95724000842768E-10,5.38541103520236E-26,7.66759832709907E-12,-2.95724000842768E-10,-5.38541103520236E-26,-7.66759832709907E-12,2.08302259445190E-01,2.53457436338067E-03,-1.79104597124100E-19
0,21,2,1.27958260000000E+07,2.00265078125000E+05,-2.47950500000000E+07,5.85032189359680E-10,1.75362800000000E+08,2.47950500000000E+07,2.92480289987296E-10,5.34474587183580E-26,4.57755404761895E-12,-2.92480289987296E-10,-5.34474587183580E-26,-4.57755404761895E-12,2.06753060221672E-01,1.52886600699276E-03,-1.79104597124100E-19
0,21,3,1.28324040000000E+07,1.35057531250000E+05,-2.49219920000000E+07,5.56943824392420E-10,1.80106784000000E+08,2.49219920000000E+07,2.78456507851743E-10,5.09721765166337E-26,2.93067826950821E-12,-2.78456507851743E-10,-5.09721765166337E-26,-2.93067826950821E-12,1.99739709496498E-01,9.41143021918833E-04,-1.79104597124100E-19
0,21,4,1.28230740000000E+07,9.94082031250000E+04,-2.49602900000000E+07,5.32156152477370E-10,1.84095968000000E+08,2.49602900000000E+07,2.66070082632908E-10,4.87499799985294E-26,2.06265278294981E-12,-2.66070082632908E-10,-4.87499799985294E-26,-2.06265278294981E-12,1.94305703043938E-01,6.38417317532003E-04,-1.79104597124100E-19
0,21,5,1.28023410000000E+07,7.82495078125000E+04,-2.49713840000000E+07,5.11916065093487E-10,1.87158832000000E+08,2.49713840000000E+07,2.55953258587738E-10,4.69220567771522E-26,1.56441829976539E-12,-2.55953258587738E-10,-4.69220567771522E-26,-1.56441829976539E-12,1.90407514572144E-01,4.76322078611702E-04,-1.79104597124100E-19
0,21,6,1.27810670000000E+07,6.37824882812500E+04,-2.49735000000000E+07,4.96144403339116E-10,1.89414848000000E+08,2.49735000000000E+07,2.48069120800665E-10,4.54937532340276E-26,1.23796123092240E-12,-2.48069120800665E-10,-4.54937532340276E-26,-1.23796123092240E-12,1.87683790922165E-01,3.77400079742074E-04,-1.79104597124100E-19
0,21,7,1.27624170000000E+07,5.17844960937500E+04,-2.49742460000000E+07,4.83486084501550E-10,1.91158832000000E+08,2.49742460000000E+07,2.41741043849331E-10,4.43470483821636E-26,9.80883018038281E-13,-2.41741043849331E-10,-4.43470483821636E-26,-9.80883018038281E-13,1.85655921697617E-01,3.03003820590675E-04,-1.79104597124100E-19
0,21,8,1.27470870000000E+07,4.18034882812500E+04,-2.49758260000000E+07,4.73189931682327E-10,1.92555056000000E+08,2.49758260000000E+07,2.36593689084685E-10,4.34140447169288E-26,7.75898117456875E-13,-2.36593689084685E-10,-4.34140447169288E-26,-7.75898117456875E-13,1.84068977832794E-01,2.43957285420038E-04,-1.79104597124100E-19
0,21,9,1.27346620000000E+07,3.34272578125000E+04,-2.49784080000000E+07,4.64674909661511E-10,1.93711376000000E+08,2.49784080000000E+07,2.32336649919063E-10,4.26422059509283E-26,6.09861282568208E-13,-2.32336649919063E-10,-4.26422059509283E-26,-6.09861282568208E-13,1.82770162820816E-01,1.95645814528689E-04,-1.79104597124100E-19
0,21,10,1.27245700000000E+07,2.65519824218750E+04,-2.49815860000000E+07,4.57572812972984E-10,1.94686096000000E+08,2.49815860000000E+07,2.28785920763919E-10,4.19980578809846E-26,4.77400779498593E-13,-2.28785920763919E-10,-4.19980578809846E-26,-4.77400779498593E-13,1.81681513786316E-01,1.56569149112329E-04,-1.79104597124100E-19
0,21,11,1.27163130000000E+07,2.10341054687500E+04,-2.49849320000000E+07,4.51631537723429E-10,1.95513376000000E+08,2.49849320000000E+07,2.25815463550383E-10,4.14587574372133E-26,3.73522312255639E-13,-2.25815463550383E-10,-4.14587574372133E-26,-3.73522312255639E-13,1.80759757757187E-01,1.25516919069923E-04,-1.79104597124100E-19
0,21,12,1.27095080000000E+07,1.66972773437500E+04,-2.49881480000000E+07,4.46659820241280E-10,1.96216688000000E+08,2.49881480000000E+07,2.23329715831611E-10,4.10070359613611E-26,2.93402238268903E-13,-2.23329715831611E-10,-4.10070359613611E-26,-2.93402238268903E-13,1.79976627230644E-01,1.01290854217950E-04,-1.79104597124100E-19
0,21,13,1.27038660000000E+07,1.33568251953125E+04,-2.49910780000000E+07,4.42500258657219E-10,1.96814784000000E+08,2.49910780000000E+07,2.21250004428519E-10,4.06287247720131E-26,2.32621918689474E-13,-2.21250004428519E-10,-4.06287247720131E-26,-2.32621918689474E-13,1.79310202598572E-01,8.27416224638000E-05,-1.79104597124100E-19
0,21,14,1.26991640000000E+07,1.08360566406250E+04,-2.49936640000000E+07,4.39016767384004E-10,1.97324240000000E+08,2.49936640000000E+07,2.19508314303063E-10,4.03115533843077E-26,1.87304016155583E-13,-2.19508314303063E-10,-4.03115533843077E-26,-1.87304016155583E-13,1.78741410374641E-01,6.88223590259440E-05,-1.79104597124100E-19
0,21,15,1.26952210000000E+07,8.97659179687500E+03,-2.49959000000000E+07,4.36089386823824E-10,1.97760224000000E+08,2.49959000000000E+07,2.18044637900761E-10,4.00447088571651E-26,1.54175934172218E-13,-2.18044637900761E-10,-4.00447088571651E-26,-1.54175934172218E-13,1.78252995014191E-01,5.86254136578646E-05,-1.79104597124100E-19
0,21,16,1.26918850000000E+07,7.64366162109375E+03,-2.49978140000000E+07,4.33612312722431E-10,1.98136624000000E+08,2.49978140000000E+07,2.16806114727852E-10,3.98186416595489E-26,1.30571036838570E-13,-2.16806114727852E-10,-3.98186416595489E-26,-1.30571036838570E-13,1.77829265594482E-01,5.13975392095745E-05,-1.79104597124100E-19
0,21,17,1.26890250000000E+07,6.72750976562500E+03,-2.49994420000000E+07,4.31492841457271E-10,1.98465984000000E+08,2.49994420000000E+07,2.15746392973060E-10,3.96249639813655E-26,1.14385145235860E-13,-2.15746392973060E-10,-3.96249639813655E-26,-1.14385145235860E-13,1.77456021308899E-01,4.65377997898031E-05,-1.79104597124100E-19
0,21,18,1.26865240000000E+07,6.14227001953125E+03,-2.50008160000000E+07,4.29650121036573E-10,1.98759632000000E+08,2.50008160000000E+07,2.14825032762711E-10,3.94563511258504E-26,1.04009052618367E-13,-2.14825032762711E-10,-3.94563511258504E-26,-1.04009052618367E-13,1.77120521664619E-01,4.35853835369926E-05,-1.79104597124100E-19
0,21,19,1.26842780000000E+07,5.82361914062500E+03,-2.50019640000000E+07,4.28013541275973E-10,1.99027744000000E+08,2.50019640000000E+07,2.14006742882411E-10,3.93063843536848E-26,9.82550087298695E-14,-2.14006742882411E-10,-3.93063843536848E-26,-9.82550087298695E-14,1.76811307668686E-01,4.22037228418048E-05,-1.79104597124100E-19
0,21,20,1.26821870000000E+07,5.72616503906250E+03,-2.50029020000000E+07,4.26520596619184E-10,1.99279616000000E+08,2.50029020000000E+07,2.13260284431804E-10,3.91693814011609E-26,9.62896618992778E-14,-2.13260284431804E-10,-3.91693814011609E-26,-9.62896618992778E-14,1.76517829298973E-01,4.21653930970933E-05,-1.79104597124100E-19
0,21,21,1.26801580000000E+07,5.82117968750000E+03,-2.50036340000000E+07,4.25114776714253E-10,1.99524064000000E+08,2.50036340000000E+07,2.12557360601551E-10,3.90401776945397E-26,9.75803707043039E-14,-2.12557360601551E-10,-3.90401776945397E-26,-9.75803707043039E-14,1.76230058073997E-01,4.33406494266819E-05,-1.79104597124100E-19
0,21,22,1.26780940000000E+07,6.09504248046875E+03,-2.50041480000000E+07,4.23742707589270E-10,1.99769696000000E+08,2.50041480000000E+07,2.11871326039059E-10,3.89138952384582E-26,1.01857954850574E-13,-2.11871326039059E-10,-3.89138952384582E-26,-1.01857954850574E-13,1.75938054919243E-01,4.56912566733081E-05,-1.79104597124100E-19
0,21,23,1.26758870000000E+07,6.54860156250000E+03,-2.50044160000000E+07,4.22351570383839E-10,2.00025552000000E+08,2.50044160000000E+07,2.11175757436344E-10,3.87856776079686E-26,1.09097362491640E-13,-2.11175757436344E-10,-3.87856776079686E-26,-1.09097362491640E-13,1.75631269812584E-01,4.92709259560797E-05,-1.79104597124100E-19
0,21,24,1.26734160000000E+07,7.19763623046875E+03,-2.50043840000000E+07,4.20885992724607E-10,2.00301584000000E+08,2.50043840000000E+07,2.10442968606728E-10,3.86504280220660E-26,1.19517256876901E-13,-2.10442968606728E-10,-3.86504280220660E-26,-1.19517256876901E-13,1.75297930836678E-01,5.42339148523752E-05,-1.79104597124100E-19
0,21,25,1.26705300000000E+07,8.07461914062500E+03,-2.50039580000000E+07,4.19284662545039E-10,2.00609440000000E+08,2.50039580000000E+07,2.09642289639156E-10,3.85024827059701E-26,1.33599918237734E-13,-2.09642289639156E-10,-3.85024827059701E-26,-1.33599918237734E-13,1.74924150109291E-01,6.08541195106227E-05,-1.79104597124100E-19
0,21,26,1.26670310000000E+07,9.23212109375000E+03,-2.50029940000000E+07,4.17476803127315E-10,2.00963168000000E+08,2.50029940000000E+07,2.08738346052506E-10,3.83352965793577E-26,1.52134910029987E-13,-2.08738346052506E-10,-3.83352965793577E-26,-1.52134910029987E-13,1.74492925405502E-01,6.95589042152278E-05,-1.79104597124100E-19
0,21,27,1.26626540000000E+07,1.07484384765625E+04,-2.50012480000000E+07,4.15378925699983E-10,2.01380096000000E+08,2.50012480000000E+07,2.07689393461052E-10,3.81411289445965E-26,1.76292953759510E-13,-2.07689393461052E-10,-3.81411289445965E-26,-1.76292953759510E-13,1.73983201384544E-01,8.09845296316780E-05,-1.79104597124100E-19
0,21,28,1.26570260000000E+07,1.27365878906250E+04,-2.49983240000000E+07,4.12892692258637E-10,2.01881296000000E+08,2.49983240000000E+07,2.06446235107016E-10,3.79108370270543E-26,2.07743951164893E-13,-2.06446235107016E-10,-3.79108370270543E-26,-2.07743951164893E-13,1.73369333148003E-01,9.60647303145379E-05,-1.79104597124100E-19
0,21,29,1.26495990000000E+07,1.53587480468750E+04,-2.49935360000000E+07,4.09905664966459E-10,2.02491152000000E+08,2.49935360000000E+07,2.04952693705351E-10,3.76339591752734E-26,2.48847139725991E-13,-2.04952693705351E-10,-3.76339591752734E-26,-2.48847139725991E-13,1.72621935606003E-01,1.16167277155910E-04,-1.79104597124100E-19
0,21,30,1.26395620000000E+07,1.88503847656250E+04,-2.49857300000000E+07,4.06298966693086E-10,2.03234592000000E+08,2.49857300000000E+07,2.03149261301938E-10,3.72993619734312E-26,3.02972680580813E-13,-2.03149261301938E-10,-3.72993619734312E-26,-3.02972680580813E-13,1.71712249517441E-01,1.43292971188203E-04,-1.79104597124100E-19
0,21,31,1.26257070000000E+07,2.35527480468750E+04,-2.49730020000000E+07,4.01962851892534E-10,2.04130864000000E+08,2.49730020000000E+07,2.00981079001572E-10,3.68966669702433E-26,3.74922098575481E-13,-2.00981079001572E-10,-3.68966669702433E-26,-3.74922098575481E-13,1.70621797442436E-01,1.80260845809244E-04,-1.79104597124100E-19
0,21,32,1.26066340000000E+07,2.99877910156250E+04,-2.49530540000000E+07,3.96817884107392E-10,2.05184288000000E+08,2.49530540000000E+07,1.98408386942184E-10,3.64181303865894E-26,4.71960144576844E-13,-1.98408386942184E-10,-3.64181303865894E-26,-4.71960144576844E-13,1.69357314705849E-01,2.30978737818077E-04,-1.79104597124100E-19
0,21,33,1.25813650000000E+07,3.86614453125000E+04,-2.49245940000000E+07,3.90762033841696E-10,2.06399392000000E+08,2.49245940000000E+07,1.95380087109065E-10,3.58539777428158E-26,6.00386060312097E-13,-1.95380087109065E-10,-3.58539777428158E-26,-6.00386060312097E-13,1.67929619550705E-01,2.98114086035639E-04,-1.79104597124100E-19
0,21,34,1.25505920000000E+07,4.97846718750000E+04,-2.48902580000000E+07,3.83526654879063E-10,2.07825856000000E+08,2.48902580000000E+07,1.91761814760660E-10,3.51794955058760E-26,7.60665185353671E-13,-1.91761814760660E-10,-3.51794955058760E-26,-7.60665185353671E-13,1.66293725371361E-01,3.80113808205351E-04,-1.79104597124100E-19
0,21,35,1.25167580000000E+07,6.27610312500000E+04,-2.48578260000000E+07,3.74371117439765E-10,2.09659600000000E+08,2.48578260000000E+07,1.87183199495955E-10,3.43275257282373E-26,9.38566607246172E-13,-1.87183199495955E-10,-3.43275257282373E-26,-9.38566607246172E-13,1.64212107658386E-01,4.66817728010938E-04,-1.79104597124100E-19
0,21,36,1.24820310000000E+07,7.66518359375000E+04,-2.48372200000000E+07,3.61934510140216E-10,2.12289440000000E+08,2.48372200000000E+07,1.80963841134307E-10,3.31744730112766E-26,1.11129432479179E-12,-1.80963841134307E-10,-3.31744730112766E-26,-1.11129432479179E-12,1.61217242479324E-01,5.44086389709264E-04,-1.79104597124100E-19
0,21,37,1.24443840000000E+07,9.17595156250000E+04,-2.48340320000000E+07,3.44202472080113E-10,2.16324928000000E+08,2.48340320000000E+07,1.72096559225565E-10,3.15359226294711E-26,1.26896583518832E-12,-1.72096559225565E-10,-3.15359226294711E-26,-1.26896583518832E-12,1.56619548797607E-01,6.06164452619851E-04,-1.79104597124100E-19
0,21,38,1.23946580000000E+07,1.12285734375000E+05,-2.48460360000000E+07,3.18576859337227E-10,2.22648368000000E+08,2.48460360000000E+07,1.59281893230556E-10,2.91712535178008E-26,1.44296705660574E-12,-1.59281893230556E-10,-2.91712535178008E-26,-1.44296705660574E-12,1.49526879191399E-01,6.70776818878949E-04,-1.79104597124100E-19
0,21,39,1.23137950000000E+07,1.52067406250000E+05,-2.48662060000000E+07,2.81267786839123E-10,2.32914896000000E+08,2.48662060000000E+07,1.40623165889586E-10,2.57257201657173E-26,1.73660521726737E-12,-1.40623165889586E-10,-2.57257201657173E-26,-1.73660521726737E-12,1.38359218835831E-01,7.98416498582810E-04,-1.79104597124100E-19
0,21,40,1.21573050000000E+07,2.60564562500000E+05,-2.48879440000000E+07,2.24819426963840E-10,2.51690752000000E+08,2.48879440000000E+07,1.12383900796598E-10,2.04970977006179E-26,2.40869693982071E-12,-1.12383900796598E-10,-2.04970977006179E-26,-2.40869693982071E-12,1.18757642805576E-01,1.18297582957894E-03,-1.79104597124100E-19
0,21,41,1.16677070000000E+07,8.50425500000000E+05,-2.48160720000000E+07,1.29058388975700E-10,2.97526944000000E+08,2.48160720000000E+07,6.43584630033445E-11,1.15352233571832E-26,4.69090261426275E-12,-6.43584630033445E-11,-1.15352233571832E-26,-4.69090261426275E-12,7.45484828948975E-02,2.69027496688068E-03,-1.79104597124100E-19
1,1,1,1.26642290000000E+07,8.85104000000000E+05,-2.68155240000000E+07,1.36910024983727E-10,2.94052896000000E+08,2.68155240000000E+07,6.82884304659126E-11,1.22521384530297E-26,4.77268398413333E-12,-6.82884304659126E-11,-1.22521384530297E-26,-4.77268398413333E-12,7.74251297116280E-02,2.67528649419546E-03,-1.79104597124100E-19
1,1,2,1.31836540000000E+07,2.67583125000000E+05,-2.68882960000000E+07,2.38260577933858E-10,2.47488064000000E+08,2.68882960000000E+07,1.19105753038085E-10,2.17313476240340E-26,2.41743972929920E-12,-1.19105753038085E-10,-2.17313476240340E-26,-2.41743972929920E-12,1.22872039675713E-01,1.15672242827713E-03,-1.79104597124100E-19
1,1,3,1.33509610000000E+07,1.54014937500000E+05,-2.68674880000000E+07,2.97570468266173E-10,2.28731248000000E+08,2.68674880000000E+07,1.48775339270379E-10,2.72244957966230E-26,1.71625279092591E-12,-1.48775339270379E-10,-2.72244957966230E-26,-1.71625279092591E-12,1.42722964286804E-01,7.69329257309437E-04,-1.79104597124100E-19
1,1,4,1.34373850000000E+07,1.12595625000000E+05,-2.68484400000000E+07,3.36388666921650E-10,2.18606032000000E+08,2.68484400000000E+07,1.68188435401007E-10,3.08094187136174E-26,1.40929813392116E-12,-1.68188435401007E-10,-3.08094187136174E-26,-1.40929813392116E-12,1.53892785310745E-01,6.40709709841758E-04,-1.79104597124100E-19
1,1,5,1.34903220000000E+07,9.14146796875000E+04,-2.68374560000000E+07,3.62817498267276E-10,2.12424992000000E+08,2.68374560000000E+07,1.81404585797296E-10,3.32482099354994E-26,1.22925465379647E-12,-1.81404585797296E-10,-3.32482099354994E-26,-1.22925465379647E-12,1.60925388336182E-01,5.75687910895795E-04,-1.79104597124100E-19
1,1,6,1.35298420000000E+07,7.60668437500000E+04,-2.68412120000000E+07,3.80984077619217E-10,2.08503104000000E+08,2.68412120000000E+07,1.90489027329654E-10,3.49266902376559E-26,1.07095842610816E-12,-1.90489027329654E-10,-3.49266902376559E-26,-1.07095842610816E-12,1.65458038449287E-01,5.14803628902882E-04,-1.79104597124100E-19
1,1,7,1.35655300000000E+07,6.21524804687500E+04,-2.68617360000000E+07,3.93658800001973E-10,2.05956992000000E+08,2.68617360000000E+07,1.96827346088391E-10,3.61013780812399E-26,9.01793505321546E-13,-1.96827346088391E-10,-3.61013780812399E-26,-9.01793505321546E-13,1.68399646878242E-01,4.40664123743773E-04,-1.79104597124100E-19
1,1,8,1.35997060000000E+07,4.92615078125000E+04,-2.68935440000000E+07,4.02936656263009E-10,2.04188032000000E+08,2.68935440000000E+07,2.01467009741663E-10,3.69642039407891E-26,7.29763417663815E-13,-2.01467009741663E-10,-3.69642039407891E-26,-7.29763417663815E-13,1.70437827706337E-01,3.58328747097403E-04,-1.79104597124100E-19
1,1,9,1.36304860000000E+07,3.82552109375000E+04,-2.69270420000000E+07,4.10221245861209E-10,2.02817616000000E+08,2.69270420000000E+07,2.05109818018911E-10,3.76428122900418E-26,5.75659528725958E-13,-2.05109818018911E-10,-3.76428122900418E-26,-5.75659528725958E-13,1.72034040093422E-01,2.80819804174826E-04,-1.79104597124100E-19
1,1,10,1.36556520000000E+07,2.96840566406250E+04,-2.69547480000000E+07,4.16281370485549E-10,2.01654944000000E+08,2.69547480000000E+07,2.08140185642414E-10,3.82070296450615E-26,4.52445996250092E-13,-2.08140185642414E-10,-3.82070296450615E-26,-4.52445996250092E-13,1.73422172665596E-01,2.17489752685651E-04,-1.79104597124100E-19
1,1,11,1.36746350000000E+07,2.33252792968750E+04,-2.69741560000000E+07,4.21408186124239E-10,2.00649984000000E+08,2.69741560000000E+07,2.10703787750788E-10,3.86836495432347E-26,3.59404454981782E-13,-2.10703787750788E-10,-3.86836495432347E-26,-3.59404454981782E-13,1.74648165702820E-01,1.69702281709760E-04,-1.79104597124100E-19
1,1,12,1.36884430000000E+07,1.86764199218750E+04,-2.69865400000000E+07,4.25717683327775E-10,1.99796672000000E+08,2.69865400000000E+07,2.12858647374858E-10,3.90837160372345E-26,2.90422932014076E-13,-2.12858647374858E-10,-3.90837160372345E-26,-2.90422932014076E-13,1.75703123211861E-01,1.34899266413413E-04,-1.79104597124100E-19
1,1,13,1.36984680000000E+07,1.52235029296875E+04,-2.69941360000000E+07,4.29296542758806E-10,1.99089888000000E+08,2.69941360000000E+07,2.14648132601525E-10,3.94156169371546E-26,2.38544671212274E-13,-2.14648132601525E-10,-3.94156169371546E-26,-2.38544671212274E-13,1.76581725478172E-01,1.09384025563486E-04,-1.79104597124100E-19
1,1,14,1.37059000000000E+07,1.26297988281250E+04,-2.69987920000000E+07,4.32256869187242E-10,1.98510768000000E+08,2.69987920000000E+07,2.16128337449106E-10,3.96899371539694E-26,1.99159292573262E-13,-2.16128337449106E-10,-3.96899371539694E-26,-1.99159292573262E-13,1.77302643656731E-01,9.04858534340747E-05,-1.79104597124100E-19
1,1,15,1.37115410000000E+07,1.06624257812500E+04,-2.70016320000000E+07,4.34718178121685E-10,1.98035264000000E+08,2.70016320000000E+07,2.17359019671903E-10,3.99178563258200E-26,1.69023622138484E-13,-2.17359019671903E-10,-3.99178563258200E-26,-1.69023622138484E-13,1.77894160151482E-01,7.63108837418258E-05,-1.79104597124100E-19
1,1,16,1.37159320000000E+07,9.16063378906250E+03,-2.70033200000000E+07,4.36792657598772E-10,1.97640016000000E+08,2.70033200000000E+07,2.18396287166023E-10,4.01098145337491E-26,1.45863098617756E-13,-2.18396287166023E-10,-4.01098145337491E-26,-1.45863098617756E-13,1.78384929895401E-01,6.55660696793348E-05,-1.79104597124100E-19
1,1,17,1.37194460000000E+07,8.01231738281250E+03,-2.70042480000000E+07,4.38578284800428E-10,1.97304912000000E+08,2.70042480000000E+07,2.19289100766851E-10,4.02749144930457E-26,1.28067410734393E-13,-2.19289100766851E-10,-4.02749144930457E-26,-1.28067410734393E-13,1.78799837827682E-01,5.73702782276087E-05,-1.79104597124100E-19
1,1,18,1.37223470000000E+07,7.13984130859375E+03,-2.70046460000000E+07,4.40157910119865E-10,1.97013488000000E+08,2.70046460000000E+07,2.20078927304357E-10,4.04208291086083E-26,1.14508730730996E-13,-2.20078927304357E-10,-4.04208291086083E-26,-1.14508730730996E-13,1.79159253835678E-01,5.11241742060520E-05,-1.79104597124100E-19
1,1,19,1.37248310000000E+07,6.49115136718750E+03,-2.70046640000000E+07,4.41601560874361E-10,1.96752384000000E+08,2.70046640000000E+07,2.20800752681605E-10,4.05540479939775E-26,1.04427595314528E-13,-2.20800752681605E-10,-4.05540479939775E-26,-1.04427595314528E-13,1.79479524493217E-01,4.64259464934003E-05,-1.79104597124100E-19
1,1,20,1.37270500000000E+07,6.03418750000000E+03,-2.70043880000000E+07,4.42969855241060E-10,1.96510592000000E+08,2.70043880000000E+07,2.21484913742742E-10,4.06801578867360E-26,9.73611585775545E-14,-2.21484913742742E-10,-4.06801578867360E-26,-9.73611585775545E-14,1.79774031043053E-01,4.30186155426782E-05,-1.79104597124100E-19
1,1,21,1.37291280000000E+07,5.75352343750000E+03,-2.70038720000000E+07,4.44317499459501E-10,1.96278688000000E+08,2.70038720000000E+07,2.22158721974175E-10,4.08041939381303E-26,9.31009894286801E-14,-2.22158721974175E-10,-4.08041939381303E-26,-9.31009894286801E-14,1.80054098367691E-01,4.07580882892944E-05,-1.79104597124100E-19
1,1,22,1.37311720000000E+07,5.64866650390625E+03,-2.70031460000000E+07,4.45696590745115E-10,1.96048112000000E+08,2.70031460000000E+07,2.22848281494770E-10,4.09309509433501E-26,9.16743013424336E-14,-2.22848281494770E-10,-4.09309509433501E-26,-9.16743013424336E-14,1.80329814553261E-01,3.95953429688234E-05,-1.79104597124100E-19
1,1,23,1.37332810000000E+07,5.73370361328125E+03,-2.70022180000000E+07,4.47159892447146E-10,1.95810688000000E+08,2.70022180000000E+07,2.23579932345785E-10,4.10652514309761E-26,9.33455854387928E-14,-2.23579932345785E-10,-4.10652514309761E-26,-9.33455854387928E-14,1.80610790848732E-01,3.95687347918283E-05,-1.79104597124100E-19
1,1,24,1.37355500000000E+07,6.03809326171875E+03,-2.70010880000000E+07,4.48763498583915E-10,1.95558032000000E+08,2.70010880000000E+07,2.24381735414170E-10,4.12122137524284E-26,9.86373187446786E-14,-2.24381735414170E-10,-4.12122137524284E-26,-9.86373187446786E-14,1.80906683206558E-01,4.08042251365259E-05,-1.79104597124100E-19
1,1,25,1.37380810000000E+07,6.60845849609375E+03,-2.69997360000000E+07,4.50569553889224E-10,1.95281296000000E+08,2.69997360000000E+07,2.25284763066824E-10,4.13775016824876E-26,1.08369205536335E-13,-2.25284763066824E-10,-4.13775016824876E-26,-1.08369205536335E-13,1.81227669119835E-01,4.35221154475585E-05,-1.79104597124100E-19
1,1,26,1.37409830000000E+07,7.51118554687500E+03,-2.69981360000000E+07,4.52648696303015E-10,1.94970656000000E+08,2.69981360000000E+07,2.26324306518144E-10,4.15675247160086E-26,1.23714867560423E-13,-2.26324306518144E-10,-4.15675247160086E-26,-1.23714867560423E-13,1.81584939360619E-01,4.80491653434001E-05,-1.79104597124100E-19
1,1,27,1.37443770000000E+07,8.83548828125000E+03,-2.69962540000000E+07,4.55081972106086E-10,1.94615280000000E+08,2.69962540000000E+07,2.27540944419680E-10,4.17896352831469E-26,1.46273292957189E-13,-2.27540944419680E-10,-4.17896352831469E-26,-1.46273292957189E-13,1.81990861892700E-01,5.48344905837439E-05,-1.79104597124100E-19
1,1,28,1.37484000000000E+07,1.06963027343750E+04,-2.69940540000000E+07,4.57962723299232E-10,1.94203008000000E+08,2.69940540000000E+07,2.28981292260677E-10,4.20522735792910E-26,1.78148240517068E-13,-2.28981292260677E-10,-4.20522735792910E-26,-1.78148240517068E-13,1.82459279894829E-01,6.44664396531880E-05,-1.79104597124100E-19
1,1,29,1.37532120000000E+07,1.32359375000000E+04,-2.69915100000000E+07,4.61397642315120E-10,1.93720448000000E+08,2.69915100000000E+07,2.30698710135258E-10,4.23650692541628E-26,2.22021850231936E-13,-2.30698710135258E-10,-4.23650692541628E-26,-2.22021850231936E-13,1.83005541563034E-01,7.76857996243052E-05,-1.79104597124100E-19
1,1,30,1.37590030000000E+07,1.66229277343750E+04,-2.69886200000000E+07,4.65507604685556E-10,1.93152960000000E+08,2.69886200000000E+07,2.32753635809324E-10,4.27389307749673E-26,2.81201087805674E-13,-2.32753635809324E-10,-4.27389307749673E-26,-2.81201087805674E-13,1.83646455407143E-01,9.53879643930122E-05,-1.79104597124100E-19
1,1,31,1.37660060000000E+07,2.10462011718750E+04,-2.69854480000000E+07,4.70429584176202E-10,1.92484656000000E+08,2.69854480000000E+07,2.35214514532345E-10,4.31861840933485E-26,3.59608393410427E-13,-2.35214514532345E-10,-4.31861840933485E-26,-3.59608393410427E-13,1.84400439262390E-01,1.18605370516889E-04,-1.79104597124100E-19
1,1,32,1.37745240000000E+07,2.67027539062500E+04,-2.69821520000000E+07,4.76321149189829E-10,1.91697648000000E+08,2.69821520000000E+07,2.38160130505705E-10,4.37210379500641E-26,4.61687925303739E-13,-2.38160130505705E-10,-4.37210379500641E-26,-4.61687925303739E-13,1.85288503766060E-01,1.48462597280741E-04,-1.79104597124100E-19
1,1,33,1.37849570000000E+07,3.37773828125000E+04,-2.69790360000000E+07,4.83373785442609E-10,1.90769744000000E+08,2.69790360000000E+07,2.41686171076338E-10,4.43607640848555E-26,5.92205375449933E-13,-2.41686171076338E-10,-4.43607640848555E-26,-5.92205375449933E-13,1.86337590217590E-01,1.86105404281989E-04,-1.79104597124100E-19
1,1,34,1.37978280000000E+07,4.24125937500000E+04,-2.69765380000000E+07,4.91841345429123E-10,1.89668432000000E+08,2.69765380000000E+07,2.45919506980385E-10,4.51283966198575E-26,7.55922234529915E-13,-2.45919506980385E-10,-4.51283966198575E-26,-7.55922234529915E-13,1.87589094042778E-01,2.32635109568946E-04,-1.79104597124100E-19
1,1,35,1.38137520000000E+07,5.26989960937500E+04,-2.69750780000000E+07,5.02101527022347E-10,1.88337136000000E+08,2.69750780000000E+07,2.51048931643183E-10,4.60582941452780E-26,9.57743107911357E-13,-2.51048931643183E-10,-4.60582941452780E-26,-9.57743107911357E-13,1.89119011163712E-01,2.89349205559120E-04,-1.79104597124100E-19
1,1,36,1.38332200000000E+07,6.50415898437500E+04,-2.69744980000000E+07,5.14764175729709E-10,1.86668960000000E+08,2.69744980000000E+07,2.57379229040566E-10,4.72056984948978E-26,1.21015599884727E-12,-2.57379229040566E-10,-4.72056984948978E-26,-1.21015599884727E-12,1.91079124808311E-01,3.60477628419176E-04,-1.79104597124100E-19
