nid_dip,nid_strike,shear_strike,shear_dip,effective_normal,slip_rate,state_variable,state_normal,vxm,vym,vzm,vxs,vys,vzs,slips,slipd,slipn
3.00000000000000E+00,5.00000000000000E+00,1.49892290000000E+07,1.48541750000000E+05,-2.33176860000000E+07,4.18402049118249E-11,3.67876669440000E+11,2.33176860000000E+07,2.09190754996147E-11,3.83007800628944E-27,2.07305919934682E-13,-2.09190754996147E-11,-3.83007800628944E-27,-2.07305919934682E-13,4.41973897977732E-05,3.47459035765496E-07,-4.59242555841245E-26
3.00000000000000E+00,6.00000000000000E+00,1.50386840000000E+07,1.40489156250000E+05,-2.33170040000000E+07,4.80863023011313E-11,3.64584960000000E+11,2.33170040000000E+07,2.40421016428627E-11,4.40270974923624E-27,2.24597738410909E-13,-2.40421016428627E-11,-4.40270974923624E-27,-2.24597738410909E-13,4.86899007228203E-05,3.70551504147443E-07,-4.59242555841245E-26
3.00000000000000E+00,7.00000000000000E+00,1.50955740000000E+07,1.28675109375000E+05,-2.33161980000000E+07,5.64457230955995E-11,3.60705720320000E+11,2.33161980000000E+07,2.82218363262254E-11,5.16953686033550E-27,2.40563726707985E-13,-2.82218363262254E-11,-5.16953686033550E-27,-2.40563726707985E-13,5.40364962944295E-05,3.79344498924183E-07,-4.59242555841245E-26
3.00000000000000E+00,8.00000000000000E+00,1.51552940000000E+07,1.10202625000000E+05,-2.33153920000000E+07,6.68087390964800E-11,3.56419928064000E+11,2.33153920000000E+07,3.34034883087142E-11,6.12124823867807E-27,2.42895466110241E-13,-3.34034883087142E-11,-6.12124823867807E-27,-2.42895466110241E-13,6.00106286583468E-05,3.57052243771250E-07,-4.59242555841245E-26
3.00000000000000E+00,9.00000000000000E+00,1.52083650000000E+07,8.23487734375000E+04,-2.33147100000000E+07,7.76380626454909E-11,3.52311607296000E+11,2.33147100000000E+07,3.88184623334453E-11,7.11796513314708E-27,2.10190439814580E-13,-3.88184623334453E-11,-7.11796513314708E-27,-2.10190439814580E-13,6.58051721984521E-05,2.87021009626187E-07,-4.59242555841245E-26
3.00000000000000E+00,1.00000000000000E+01,1.52443310000000E+07,4.47071523437500E+04,-2.33142540000000E+07,8.59928725449599E-11,3.49269819392000E+11,2.33142540000000E+07,4.29962489223445E-11,7.89056194517373E-27,1.26095396060441E-13,-4.29962489223445E-11,-7.89056194517373E-27,-1.26095396060441E-13,7.01391400070861E-05,1.62587255658764E-07,-4.59242555841245E-26
3.00000000000000E+00,1.10000000000000E+01,1.52564150000000E+07,-1.69411581985024E-10,-2.33140920000000E+07,8.90133453057551E-11,3.48141158400000E+11,2.33140920000000E+07,4.45066726528776E-11,8.17574286613090E-27,-4.94214760810904E-28,-4.45066726528776E-11,-8.17574286613090E-27,4.94214760810904E-28,7.17569564585574E-05,5.57491788252034E-23,-4.59242555841245E-26
3.00000000000000E+00,1.20000000000000E+01,1.52443310000000E+07,-4.47071523437500E+04,-2.33142540000000E+07,8.59928725449599E-11,3.49269819392000E+11,2.33142540000000E+07,4.29962489223445E-11,7.90600405146782E-27,-1.26095396060441E-13,-4.29962489223445E-11,-7.90600405146782E-27,1.26095396060441E-13,7.01391400070861E-05,-1.62587255658764E-07,-4.59242555841245E-26
3.00000000000000E+00,1.30000000000000E+01,1.52083650000000E+07,-8.23487734375000E+04,-2.33147100000000E+07,7.76380626454909E-11,3.52311607296000E+11,2.33147100000000E+07,3.88184623334453E-11,7.14370634241178E-27,-2.10190439814580E-13,-3.88184623334453E-11,-7.14370634241178E-27,2.10190439814580E-13,6.58051721984521E-05,-2.87021009626187E-07,-4.59242555841245E-26
3.00000000000000E+00,1.40000000000000E+01,1.51552940000000E+07,-1.10202625000000E+05,-2.33153920000000E+07,6.68087390964800E-11,3.56419928064000E+11,2.33153920000000E+07,3.34034883087142E-11,6.15099422666913E-27,-2.42895466110241E-13,-3.34034883087142E-11,-6.15099422666913E-27,2.42895466110241E-13,6.00106286583468E-05,-3.57052243771250E-07,-4.59242555841245E-26
3.00000000000000E+00,1.50000000000000E+01,1.50955740000000E+07,-1.28675109375000E+05,-2.33161980000000E+07,5.64457230955995E-11,3.60705720320000E+11,2.33161980000000E+07,2.82218363262254E-11,5.19899742550880E-27,-2.40563726707985E-13,-2.82218363262254E-11,-5.19899742550880E-27,2.40563726707985E-13,5.40364962944295E-05,-3.79344498924183E-07,-4.59242555841245E-26
3.00000000000000E+00,1.60000000000000E+01,1.50386840000000E+07,-1.40489156250000E+05,-2.33170040000000E+07,4.80863023011313E-11,3.64584960000000E+11,2.33170040000000E+07,2.40421016428627E-11,4.43021511033000E-27,-2.24597738410909E-13,-2.40421016428627E-11,-4.43021511033000E-27,2.24597738410909E-13,4.86899007228203E-05,-3.70551504147443E-07,-4.59242555841245E-26
3.00000000000000E+00,1.70000000000000E+01,1.49892290000000E+07,-1.48541750000000E+05,-2.33176860000000E+07,4.18402049118249E-11,3.67876669440000E+11,2.33176860000000E+07,2.09190754996147E-11,3.85546561481635E-27,-2.07305919934682E-13,-2.09190754996147E-11,-3.85546561481635E-27,2.07305919934682E-13,4.41973897977732E-05,-3.47459035765496E-07,-4.59242555841245E-26
3.00000000000000E+00,1.80000000000000E+01,1.49442880000000E+07,-1.55734453125000E+05,-2.33181420000000E+07,3.68928880500885E-11,3.70712477696000E+11,2.33181420000000E+07,1.84454430895986E-11,3.40014303515416E-27,-1.92219992093540E-13,-1.84454430895986E-11,-3.40014303515416E-27,1.92219992093540E-13,4.03591548092663E-05,-3.26616913071121E-07,-4.59242555841245E-26
3.00000000000000E+00,1.90000000000000E+01,1.48907800000000E+07,-1.73095562500000E+05,-2.33183020000000E+07,3.18210006955422E-11,3.73524856832000E+11,2.33183020000000E+07,1.59094265539395E-11,2.93383822517008E-27,-1.84936660711961E-13,-1.59094265539395E-11,-2.93383822517008E-27,1.84936660711961E-13,3.65813648386393E-05,-3.26302227904307E-07,-4.59242555841245E-26
3.00000000000000E+00,2.00000000000000E+01,1.01645710000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999968265523E-21,4.01882251264000E+11,2.50000000000000E+07,4.99999984132761E-21,9.18485091760503E-37,0.00000000000000E+00,-4.99999984132761E-21,-9.18485091760503E-37,0.00000000000000E+00,2.59216086773541E-14,-0.00000000000000E+00,-5.88545355016423E-44
3.00000000000000E+00,2.10000000000000E+01,1.01645710000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999968265523E-21,4.01882251264000E+11,2.50000000000000E+07,4.99999984132761E-21,9.18485091760503E-37,0.00000000000000E+00,-4.99999984132761E-21,-9.18485091760503E-37,0.00000000000000E+00,2.59216086773541E-14,-0.00000000000000E+00,-5.88545355016423E-44
4.00000000000000E+00,1.00000000000000E+00,1.01645710000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999968265523E-21,4.01882251264000E+11,2.50000000000000E+07,4.99999984132761E-21,9.18485091760503E-37,0.00000000000000E+00,-4.99999984132761E-21,-9.18485091760503E-37,0.00000000000000E+00,2.59216086773541E-14,-0.00000000000000E+00,-5.88545355016423E-44
4.00000000000000E+00,2.00000000000000E+00,1.01645710000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999968265523E-21,4.01882251264000E+11,2.50000000000000E+07,4.99999984132761E-21,9.18485091760503E-37,0.00000000000000E+00,-4.99999984132761E-21,-9.18485091760503E-37,0.00000000000000E+00,2.59216086773541E-14,-0.00000000000000E+00,-5.88545355016423E-44
4.00000000000000E+00,3.00000000000000E+00,1.50584200000000E+07,2.13427031250000E+05,-2.33181420000000E+07,5.06922073761906E-11,3.64844285952000E+11,2.33181420000000E+07,2.53435571140326E-11,4.63354131234880E-27,3.59201031549169E-13,-2.53435571140326E-11,-4.63354131234880E-27,-3.59201031549169E-13,4.83321964566130E-05,5.22524715051986E-07,-4.59242555841245E-26
4.00000000000000E+00,4.00000000000000E+00,1.51757340000000E+07,2.05125437500000E+05,-2.33179820000000E+07,7.03092375986536E-11,3.57469782016000E+11,2.33179820000000E+07,3.51514060914493E-11,6.42811551599503E-27,4.75130080678648E-13,-3.51514060914493E-11,-6.42811551599503E-27,-4.75130080678648E-13,5.85368288739119E-05,6.15165674844320E-07,-4.59242555841245E-26
4.00000000000000E+00,5.00000000000000E+00,1.53123260000000E+07,2.12594484375000E+05,-2.33175260000000E+07,1.03283687158395E-10,3.47632762880000E+11,2.33175260000000E+07,5.16368683922686E-11,9.44163967039312E-27,7.16920012938660E-13,-5.16368683922686E-11,-9.44163967039312E-27,-7.16920012938660E-13,7.24796918802895E-05,7.82146230449143E-07,-4.59242555841245E-26
4.00000000000000E+00,6.00000000000000E+00,1.54934970000000E+07,2.53646859375000E+05,-2.33168440000000E+07,1.73290271021642E-10,3.31819155456000E+11,2.33168440000000E+07,8.66335267413199E-11,1.58274756315050E-26,1.41829321724518E-12,-8.66335267413199E-11,-1.58274756315050E-26,-1.41829321724518E-12,9.57383454078808E-05,1.09310542484309E-06,-4.59242555841245E-26
4.00000000000000E+00,7.00000000000000E+00,1.56854300000000E+07,3.16618843750000E+05,-2.33160380000000E+07,3.04506198034460E-10,3.08827029504000E+11,2.33160380000000E+07,1.52222096039267E-10,2.77745968555224E-26,3.07268490165602E-12,-1.52222096039267E-10,-2.77745968555224E-26,-3.07268490165602E-12,1.31605644128285E-04,1.62316882779123E-06,-4.59242555841245E-26
4.00000000000000E+00,8.00000000000000E+00,1.58771920000000E+07,3.46655250000000E+05,-2.33152320000000E+07,5.43990852364118E-10,2.79076569088000E+11,2.33152320000000E+07,2.71930616912996E-10,4.95892941053176E-26,5.93720645564177E-12,-2.71930616912996E-10,-4.95892941053176E-26,-5.93720645564177E-12,1.82187941391021E-04,2.30008663493209E-06,-4.59242555841245E-26
4.00000000000000E+00,9.00000000000000E+00,1.60166110000000E+07,2.80529687500000E+05,-2.33145480000000E+07,8.50552683839823E-10,2.47237558272000E+11,2.33145480000000E+07,4.25211116317215E-10,7.76539822327833E-26,7.44753911319229E-12,-4.25211116317215E-10,-7.76539822327833E-26,-7.44753911319229E-12,2.42679845541716E-04,2.62439152720617E-06,-4.59242555841245E-26
