t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
31500,3.2047290000000002e-08,-2.096486e-30,-11.9758,-30,14.600009999999999,-1.1170470000000001e-21,0.039425700000000001,-1.129889e-07,0,11.60407
32000,3.2576469999999998e-08,-2.1469699999999999e-30,-11.974930000000001,-30,14.600020000000001,-1.596873e-21,0.040827130000000003,-1.157324e-07,0,11.60407
32500,3.310673e-08,-2.165016e-30,-11.974030000000001,-30,14.600020000000001,2.3598800000000002e-22,0.042254369999999999,-1.184947e-07,0,11.60407
33000,3.3638090000000002e-08,-2.1671119999999999e-30,-11.97312,-30,14.600020000000001,-1.733573e-21,0.043707360000000001,-1.2127530000000001e-07,0,11.60407
33500,3.4170580000000001e-08,-2.2389339999999999e-30,-11.972200000000001,-30,14.600020000000001,-7.7712720000000002e-22,0.04518606,-1.240737e-07,0,11.60407
34000,3.4704220000000002e-08,-2.2661930000000001e-30,-11.97125,-30,14.600020000000001,-2.5234469999999999e-21,0.046690410000000002,-1.268896e-07,0,11.60407
34500,3.5239020000000002e-08,-2.3595039999999999e-30,-11.97029,-30,14.600020000000001,-1.2454099999999999e-21,0.04822034,-1.2972249999999999e-07,0,11.60407
35000,3.5775020000000001e-08,-2.4289380000000002e-30,-11.96932,-30,14.60003,-3.0461370000000002e-21,0.04977579,-1.32572e-07,0,11.60407
35500,3.6312239999999998e-08,-2.501565e-30,-11.96832,-30,14.60003,-9.6818770000000008e-22,0.051356690000000003,-1.354377e-07,0,11.60407
36000,3.6850700000000001e-08,-2.557537e-30,-11.967309999999999,-30,14.60003,5.2596929999999998e-22,0.052962969999999998,-1.3831919999999999e-07,0,11.60407
36500,3.7390420000000001e-08,-2.6085070000000001e-30,-11.966290000000001,-30,14.60003,-4.148893e-21,0.054594549999999999,-1.412161e-07,0,11.60407
37000,3.7931419999999999e-08,-2.7721170000000001e-30,-11.965249999999999,-30,14.60004,-3.6252810000000003e-21,0.056251349999999999,-1.4412800000000001e-07,0,11.60407
37500,3.8473740000000001e-08,-2.8763290000000001e-30,-11.96419,-30,14.60004,-4.2780910000000004e-21,0.057933289999999998,-1.4705459999999999e-07,0,11.60407
38000,3.9017390000000003e-08,-3.0043749999999998e-30,-11.96311,-30,14.60004,-5.1983580000000002e-21,0.059640270000000002,-1.4999540000000001e-07,0,11.60406
38500,3.9562400000000002e-08,-3.109596e-30,-11.962020000000001,-30,14.60005,1.29026e-21,0.061372210000000003,-1.5295e-07,0,11.60406
39000,4.0108800000000001e-08,-3.1209409999999999e-30,-11.96091,-30,14.60005,-4.6985770000000003e-21,0.063129019999999994,-1.5591819999999999e-07,0,11.60406
39500,4.0656600000000003e-08,-3.190262e-30,-11.95979,-30,14.600059999999999,-1.8961359999999998e-21,0.064910599999999999,-1.5889950000000001e-07,0,11.60406
40000,4.1205829999999997e-08,-3.3195380000000002e-30,-11.958640000000001,-30,14.600059999999999,-1.3054490000000001e-21,0.066716839999999999,-1.618937e-07,0,11.60406
