t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
2.2082602e+05,2.8707860e-02,1.7766680e-18,-6.9399080e+00,-2.2150540e+01,8.2612810e+00,3.6297710e-16,1.0935240e+01,-0.0000000e+00,0.0000000e+00,3.6370670e+00
2.2732602e+05,2.9452150e-02,1.7959390e-18,-6.9423910e+00,-2.3046240e+01,8.1875490e+00,-1.7366220e-15,1.1059900e+01,-0.0000000e+00,0.0000000e+00,3.6397450e+00
2.3382602e+05,3.0192470e-02,1.9456010e-18,-6.9445500e+00,-2.2507220e+01,8.1157560e+00,3.7453540e-16,1.1181400e+01,-0.0000000e+00,0.0000000e+00,3.6421000e+00
2.4032602e+05,3.0929400e-02,1.9739500e-18,-6.9463860e+00,-2.2681170e+01,8.0458070e+00,4.7573780e-15,1.1299880e+01,-0.0000000e+00,0.0000000e+00,3.6441350e+00
2.4682602e+05,3.1663490e-02,2.1243240e-18,-6.9478970e+00,-2.2849140e+01,7.9776150e+00,2.7162360e-15,1.1415500e+01,-0.0000000e+00,0.0000000e+00,3.6458500e+00
2.5332602e+05,3.2395310e-02,2.3525870e-18,-6.9490780e+00,-2.2242960e+01,7.9110990e+00,5.9615750e-15,1.1528380e+01,-0.0000000e+00,0.0000000e+00,3.6472390e+00
2.5982602e+05,3.3125420e-02,2.6082940e-18,-6.9499210e+00,-2.3032060e+01,7.8461850e+00,6.7446770e-15,1.1638650e+01,-0.0000000e+00,0.0000000e+00,3.6482970e+00
2.6632602e+05,3.3854410e-02,2.9004390e-18,-6.9504130e+00,-2.2244940e+01,7.7828060e+00,6.8779700e-15,1.1746440e+01,-0.0000000e+00,0.0000000e+00,3.6490140e+00
2.7282602e+05,3.4582880e-02,3.2149680e-18,-6.9505420e+00,-2.2871400e+01,7.7208960e+00,5.3351710e-15,1.1851850e+01,-0.0000000e+00,0.0000000e+00,3.6493770e+00
2.7932602e+05,3.5311450e-02,3.5322840e-18,-6.9502860e+00,-2.2340880e+01,7.6604000e+00,3.0383020e-15,1.1954980e+01,-0.0000000e+00,0.0000000e+00,3.6493680e+00
2.8582602e+05,3.6040790e-02,3.8087300e-18,-6.9496250e+00,-2.2519470e+01,7.6012600e+00,3.9069740e-15,1.2055940e+01,-0.0000000e+00,0.0000000e+00,3.6489670e+00
2.9282602e+05,3.6827890e-02,4.1811030e-18,-6.9484250e+00,-2.2693750e+01,7.5390350e+00,4.1445480e-15,1.2162320e+01,-0.0000000e+00,0.0000000e+00,3.6480680e+00
2.9932602e+05,3.7561150e-02,4.4054020e-18,-6.9468240e+00,-2.2844670e+01,7.4825640e+00,1.8505290e-16,1.2259040e+01,-0.0000000e+00,0.0000000e+00,3.6467650e+00
3.0582602e+05,3.8297530e-02,4.7366020e-18,-6.9447100e+00,-2.2209670e+01,7.4273130e+00,-1.4063830e-15,1.2353830e+01,-0.0000000e+00,0.0000000e+00,3.6449730e+00
3.1232602e+05,3.9037980e-02,5.0588830e-18,-6.9420390e+00,-2.2201360e+01,7.3732440e+00,6.5936490e-15,1.2446790e+01,-0.0000000e+00,0.0000000e+00,3.6426480e+00
3.1882602e+05,3.9783520e-02,5.3482920e-18,-6.9387530e+00,-2.2339250e+01,7.3203250e+00,7.6912130e-15,1.2537970e+01,-0.0000000e+00,0.0000000e+00,3.6397370e+00
3.2532602e+05,4.0535290e-02,5.6276390e-18,-6.9347950e+00,-2.2330940e+01,7.2685230e+00,7.5667810e-15,1.2627450e+01,-0.0000000e+00,0.0000000e+00,3.6361820e+00
3.3182602e+05,4.1294570e-02,5.9019680e-18,-6.9301120e+00,-2.1848430e+01,7.2178060e+00,5.9106450e-15,1.2715300e+01,-0.0000000e+00,0.0000000e+00,3.6319230e+00
3.3832602e+05,4.2062740e-02,6.4231820e-18,-6.9246980e+00,-2.1983060e+01,7.1681270e+00,5.3327800e-15,1.2801560e+01,-0.0000000e+00,0.0000000e+00,3.6269250e+00
3.4482602e+05,4.2841110e-02,6.7304950e-18,-6.9187050e+00,-2.2145390e+01,7.1193970e+00,-4.3755240e-15,1.2886290e+01,-0.0000000e+00,0.0000000e+00,3.6212460e+00
3.5132602e+05,4.3630470e-02,6.7680840e-18,-6.9126340e+00,-2.2393270e+01,7.0714370e+00,-4.4475960e-15,1.2969560e+01,-0.0000000e+00,0.0000000e+00,3.6151940e+00
3.5782602e+05,4.4430360e-02,6.8494010e-18,-6.9073640e+00,-2.3212360e+01,7.0240140e+00,3.5238900e-15,1.3051410e+01,-0.0000000e+00,0.0000000e+00,3.6094530e+00
3.6432602e+05,4.4962940e-02,6.8596160e-18,-7.6553140e+00,-2.3583170e+01,7.0935170e+00,-5.8294770e-16,1.2337960e+01,-0.0000000e+00,0.0000000e+00,3.7927940e+00
3.7082602e+05,4.5023460e-02,6.8655460e-18,-8.4939550e+00,-2.3455290e+01,7.2681480e+00,5.1847560e-15,1.1462680e+01,-0.0000000e+00,0.0000000e+00,4.0720960e+00
3.7732602e+05,4.5034220e-02,6.8684020e-18,-9.1139500e+00,-2.4475580e+01,7.3979510e+00,3.3491840e-15,1.0745490e+01,-0.0000000e+00,0.0000000e+00,4.2557040e+00
3.8382602e+05,4.5037180e-02,6.8684270e-18,-9.5949770e+00,-2.5027350e+01,7.5002490e+00,-1.6089890e-15,1.0140750e+01,-0.0000000e+00,0.0000000e+00,4.3874090e+00
3.9082602e+05,4.5038310e-02,6.8684240e-18,-1.0006510e+01,-2.5736750e+01,7.5917670e+00,8.7462650e-16,9.5828540e+00,-0.0000000e+00,0.0000000e+00,4.4961190e+00
3.9732602e+05,4.5038760e-02,6.8685090e-18,-1.0318060e+01,-2.6167260e+01,7.6650800e+00,-7.6919930e-15,9.1316120e+00,-0.0000000e+00,0.0000000e+00,4.5776220e+00
4.0382602e+05,4.5039000e-02,6.8685190e-18,-1.0579360e+01,-2.6268900e+01,7.7302110e+00,1.5314680e-15,8.7313850e+00,-0.0000000e+00,0.0000000e+00,4.6463340e+00
4.1032602e+05,4.5039130e-02,6.8685430e-18,-1.0802080e+01,-2.7081580e+01,7.7890180e+00,-5.0543500e-16,8.3727900e+00,-0.0000000e+00,0.0000000e+00,4.7056970e+00
4.1682602e+05,4.5039210e-02,6.8685520e-18,-1.0994470e+01,-2.7124150e+01,7.8427700e+00,-3.5709020e-15,8.0487840e+00,-0.0000000e+00,0.0000000e+00,4.7579410e+00
4.2332602e+05,4.5039270e-02,6.8685540e-18,-1.1162470e+01,-2.6783370e+01,7.8923800e+00,5.3290640e-15,7.7539490e+00,-0.0000000e+00,0.0000000e+00,4.8045850e+00
4.2982602e+05,4.5039300e-02,6.8685580e-18,-1.1310540e+01,-2.8042070e+01,7.9385370e+00,4.2085610e-15,7.4840250e+00,-0.0000000e+00,0.0000000e+00,4.8467100e+00
4.3632602e+05,4.5039330e-02,6.8685630e-18,-1.1442070e+01,-2.7178120e+01,7.9817680e+00,-1.0807270e-15,7.2356080e+00,-0.0000000e+00,0.0000000e+00,4.8851150e+00
4.4282602e+05,4.5039350e-02,6.8685650e-18,-1.1559690e+01,-2.6832670e+01,8.0224820e+00,3.4326200e-15,7.0059310e+00,-0.0000000e+00,0.0000000e+00,4.9204010e+00
4.4932602e+05,4.5039370e-02,6.8685690e-18,-1.1665510e+01,-2.7531190e+01,8.0609890e+00,2.9805520e-15,6.7927180e+00,-0.0000000e+00,0.0000000e+00,4.9530370e+00
4.5582602e+05,4.5039380e-02,6.8685720e-18,-1.1761310e+01,-2.7097190e+01,8.0974980e+00,1.8383360e-15,6.5940750e+00,-0.0000000e+00,0.0000000e+00,4.9833920e+00
4.6232602e+05,4.5039390e-02,6.8685750e-18,-1.1848580e+01,-2.8486360e+01,8.1321350e+00,-3.2366510e-15,6.4084080e+00,-0.0000000e+00,0.0000000e+00,5.0117650e+00
4.6882602e+05,4.5039400e-02,6.8685770e-18,-1.1928590e+01,-2.7231260e+01,8.1649690e+00,1.8783320e-15,6.2343650e+00,-0.0000000e+00,0.0000000e+00,5.0383990e+00
4.7532602e+05,4.5039410e-02,6.8685770e-18,-1.2002420e+01,-2.7569050e+01,8.1960530e+00,3.6008950e-15,6.0707870e+00,-0.0000000e+00,0.0000000e+00,5.0634940e+00
